"sid","fail","est","se","icc","identL","identU","identC","identR","identEL","identER","logitL","logitU","logitC","logitR","logitEL","logitER"
522,0,0.577372015599283,0.0463417529833664,0.0356123906849669,0.480011605373123,0.674732425825446,0.9566,0.354,0.0234,0.02,0.478262062052641,0.670491342395517,0.9606,0.3402,0.0186,0.0208
523,0,0.575849467674603,0.0465343786572556,0.0363682398503081,0.478084365924653,0.673614569424555,0.9578,0.3358,0.0222,0.02,0.476405758848836,0.669410261334804,0.9626,0.3168,0.0164,0.021
524,0,0.576658333515704,0.0464001255754974,0.035743081055675,0.479175287024191,0.67414138000722,0.952,0.3378,0.0266,0.0214,0.477459914671794,0.669922448714033,0.9574,0.3206,0.0208,0.0218
525,0,0.577089095637905,0.0330881369548707,0.0314475163577378,0.5075734994389,0.646604691836902,0.9466,0.5774,0.03,0.0234,0.506491966899206,0.644586981046417,0.9474,0.5662,0.0276,0.025
526,0,0.575594002790952,0.0330635175823706,0.0314573951355039,0.50613012997425,0.645057875607648,0.9474,0.5678,0.026,0.0266,0.505088297193122,0.643077420347124,0.9498,0.5594,0.0226,0.0276
527,0,0.576857650390267,0.0330821291421214,0.0314767554555367,0.507354676137487,0.646360624643054,0.9476,0.5714,0.029,0.0234,0.506278561215663,0.644348014853262,0.9494,0.5608,0.026,0.0246
528,0,0.576286097579845,0.0330156442751938,0.0311802705560423,0.50692280284933,0.645649392310357,0.955,0.5736,0.0256,0.0194,0.505863335741267,0.643658082569607,0.9582,0.5634,0.022,0.0198
529,0,0.576315457430426,0.0375796809873503,0.0336756561490091,0.499336970509552,0.653293944351303,0.9498,0.4948,0.0262,0.024,0.498093127968449,0.650828952747282,0.9514,0.481,0.0236,0.025
530,0,0.576638624277958,0.0376179188402861,0.0341778835896552,0.499581810666041,0.653695437889873,0.9488,0.493,0.028,0.0232,0.498328147252218,0.651215666559053,0.9518,0.4798,0.024,0.0242
531,0,0.576950042035453,0.037612972498348,0.0340388997389648,0.499903360545687,0.653996723525215,0.9544,0.5036,0.0242,0.0214,0.498648114461513,0.651515383913623,0.9578,0.491,0.0204,0.0218
532,0,0.575832145495317,0.0375069704977515,0.0332474401069331,0.499002599260618,0.652661691730013,0.951,0.4894,0.0258,0.0232,0.497777597206137,0.650223142564457,0.9542,0.4778,0.0214,0.0244
533,0,0.576343517009667,0.0270197754485714,0.0311765309873376,0.520996016011108,0.631691018008225,0.9522,0.7662,0.0254,0.0224,0.520258889739313,0.630491357672014,0.9524,0.7626,0.024,0.0236
534,0,0.575354312581068,0.0269301959879371,0.0306615727053971,0.520190306789433,0.630518318372705,0.942,0.7504,0.0286,0.0294,0.519469457017536,0.629339288406297,0.9416,0.7446,0.0268,0.0316
535,0,0.576737892504131,0.027082135599487,0.0313864821373319,0.521262652527076,0.632213132481185,0.9476,0.7676,0.0282,0.0242,0.520517261170889,0.631002464459673,0.9494,0.7626,0.0254,0.0252
536,0,0.576174027747467,0.0271289702824851,0.0316745942595688,0.520602851271275,0.631745204223661,0.9464,0.7622,0.0272,0.0264,0.519863811769036,0.630537689717303,0.949,0.7554,0.0232,0.0278
537,6e-04,0.576036271788365,0.0288841815288293,0.0320855759033518,0.517960732460972,0.634111811115757,0.94356613968381,0.715029017410446,0.0278166900140084,0.0286171703021813,0.517167826589452,0.632798827615222,0.944566740044026,0.708825295177106,0.0260156093656194,0.0294176505903542
538,0,0.576870079435904,0.0288845256398738,0.0320311301046017,0.518793848226887,0.634946310644924,0.9458,0.7274,0.0318,0.0224,0.517990170751647,0.633622864806772,0.9488,0.7202,0.0284,0.0228
539,0,0.576595293087194,0.0288994450526005,0.0319348554119277,0.518489064388384,0.634701521786003,0.955,0.7274,0.024,0.021,0.517688875284978,0.633380607909656,0.9576,0.723,0.0208,0.0216
540,4e-04,0.57590418474313,0.0287961476900099,0.0310378115254213,0.518005649311913,0.633802720174343,0.948379351740696,0.720888355342137,0.0256102440976391,0.0260104041616647,0.517220454204697,0.632502031623231,0.95078031212485,0.714085634253702,0.0230092036814726,0.0262104841936775
541,0,0.576440960400631,0.0209378030447446,0.0307874918967895,0.534342685850579,0.618539234950683,0.9442,0.9328,0.0276,0.0282,0.533883980398477,0.617880683272617,0.9472,0.932,0.0242,0.0286
542,2e-04,0.576177133998101,0.0209929945296267,0.0311445354992851,0.533967889530217,0.618386378465984,0.940188037607521,0.931986397279456,0.0296059211842368,0.0302060412082416,0.533509377991371,0.617726673232391,0.940988197639528,0.931386277255451,0.0272054410882176,0.0318063612722545
543,0,0.576236829949999,0.020963131084617,0.0310605223031081,0.534087629962635,0.618386029937364,0.9444,0.9388,0.0282,0.0274,0.533628998675134,0.61772685506959,0.9442,0.9372,0.0266,0.0292
544,0,0.575794371710447,0.021016121289863,0.0313198949193545,0.533538627774601,0.61805011564629,0.9492,0.9384,0.025,0.0258,0.533081921560653,0.617391279554959,0.9498,0.9364,0.023,0.0272
545,0,0.578165184985443,0.0684021771188377,0.0457560651133547,0.420429481692434,0.735900888278449,0.9664,0.1534,0.0182,0.0154,0.418030191584949,0.722817234761973,0.974,0.125,0.0112,0.0148
546,0,0.580302390800733,0.0681750682794755,0.0455194877003194,0.423090401430434,0.737514380171027,0.968,0.1566,0.0178,0.0142,0.42047667458492,0.72429759742181,0.9748,0.1252,0.0124,0.0128
547,0,0.577724303526611,0.0682553724641771,0.0451470871197646,0.420327132374316,0.735121474678906,0.9638,0.156,0.0214,0.0148,0.418016038511081,0.722181768975902,0.9728,0.1268,0.0132,0.014
548,0,0.580464100038608,0.0683622152500907,0.0462582706384747,0.422820548980183,0.738107651097033,0.966,0.1614,0.0188,0.0152,0.42015647057653,0.724753776263302,0.9736,0.1338,0.0116,0.0148
549,0,0.579021697273351,0.0484296476277552,0.0374106428099731,0.467342729577267,0.690700664969436,0.9516,0.2924,0.0272,0.0212,0.465298307229255,0.684534744190185,0.957,0.274,0.0214,0.0216
550,0,0.579840948014186,0.0484048454178557,0.0372908165147284,0.468219174316692,0.691462721711677,0.956,0.3036,0.0252,0.0188,0.466150455757328,0.685291739782277,0.96,0.2806,0.0212,0.0188
551,0,0.580404455283895,0.048404748923086,0.037463304008378,0.468782904103741,0.69202600646405,0.9516,0.3076,0.0294,0.019,0.466689398817281,0.685806750371065,0.9586,0.2886,0.0224,0.019
552,0,0.578865882053686,0.0482569448259584,0.0369563281037298,0.467585167732707,0.690146596374664,0.9506,0.3022,0.026,0.0234,0.46556935956537,0.684054480107208,0.9558,0.2834,0.02,0.0242
553,0,0.57827791463991,0.0473374787649547,0.0409022443091938,0.478825562173173,0.677730267106642,0.9504,0.3532,0.0246,0.025,0.47699043728923,0.673243478625397,0.9556,0.3306,0.019,0.0254
554,0,0.578891994543403,0.047094559688869,0.0402150143542698,0.479949996117613,0.677833992969194,0.9562,0.3488,0.0258,0.018,0.478110023921123,0.673378833457069,0.9614,0.3292,0.02,0.0186
555,0,0.578798121817704,0.0470881914985637,0.0399679171192128,0.47986950246328,0.677726741172124,0.9532,0.349,0.0216,0.0252,0.477991656010281,0.673242557777218,0.9582,0.3282,0.016,0.0258
556,0,0.580151667379245,0.0471283055994073,0.0402594520508128,0.481138771426234,0.679164563332254,0.9502,0.355,0.0284,0.0214,0.479242565056478,0.674654061891635,0.9568,0.3398,0.0214,0.0218
557,0,0.579021920843513,0.0342961094417399,0.0366977989404618,0.506968468622839,0.651075373064179,0.9442,0.5724,0.0312,0.0246,0.505784065712257,0.648849169386382,0.9472,0.5612,0.027,0.0258
558,0,0.579978377834663,0.0341773888024321,0.0362709674662689,0.508174348421746,0.65178240724758,0.9408,0.5824,0.033,0.0262,0.506978435337086,0.649553712775773,0.9456,0.5724,0.0276,0.0268
559,0,0.580301507222717,0.0342830172987945,0.0366854139395247,0.508275560573715,0.65232745387172,0.9482,0.5868,0.028,0.0238,0.507059991024306,0.650072885963197,0.9508,0.5768,0.024,0.0252
560,0,0.579438270476212,0.0341481258111548,0.0359824647773858,0.507695720326633,0.651180820625791,0.9478,0.5756,0.0296,0.0226,0.50650926338338,0.648967748945763,0.9498,0.5648,0.0264,0.0238
561,0,0.580301326127189,0.0381407490738824,0.0379419002886725,0.502173543330824,0.658429108923548,0.9546,0.5194,0.0258,0.0196,0.500800449834972,0.655782787270326,0.9586,0.5066,0.0214,0.02
562,0,0.579200789568475,0.0382311870082873,0.0387656529694245,0.50088775306139,0.657513826075559,0.9506,0.5118,0.0264,0.023,0.4995394054835,0.654882110073592,0.9528,0.4988,0.023,0.0242
563,0,0.578942583814527,0.0381213486800679,0.0380669771673193,0.50085454092341,0.657030626705642,0.9492,0.5052,0.0262,0.0246,0.499512311219542,0.654415623284188,0.9544,0.491,0.0204,0.0252
564,0,0.579733364118017,0.0381532469139004,0.0379678202863151,0.501579980656907,0.657886747579126,0.9512,0.519,0.0264,0.0224,0.500216490978008,0.655249030753646,0.9544,0.5068,0.0228,0.0228
565,0,0.579831983611018,0.0278356266092823,0.0354109024725615,0.522813287268219,0.636850679953819,0.9382,0.769,0.035,0.0268,0.521991372312095,0.635523665870007,0.9402,0.7604,0.0324,0.0274
566,0,0.579530323846395,0.0280398658142167,0.0363565386959502,0.522093262457573,0.636967385235216,0.9466,0.7674,0.029,0.0244,0.521261710359698,0.635620820964929,0.9474,0.763,0.0262,0.0264
567,0,0.579392183084058,0.0279819228956245,0.0360490270375383,0.522073812383495,0.636710553784617,0.9412,0.759,0.031,0.0278,0.52124673679443,0.635371887638473,0.9442,0.7528,0.0274,0.0284
568,0,0.579917979361191,0.0280881363836408,0.0367172254144418,0.522382040193224,0.637453918529157,0.9408,0.773,0.0336,0.0256,0.521543499091885,0.636096898373458,0.944,0.7666,0.03,0.026
569,6e-04,0.579076412462383,0.0294991362855144,0.0375318513847379,0.519764423726835,0.638388401197934,0.945567340404243,0.735841504902942,0.0318190914548729,0.0226135681408845,0.518898817184001,0.636970050323956,0.946968180908545,0.72763658194917,0.0286171703021813,0.0244146487892736
570,4e-04,0.579274034101561,0.0294273904812583,0.0370598525974443,0.520106299973762,0.638441768229359,0.943977591036415,0.734293717486995,0.0290116046418567,0.0270108043217287,0.51924221655258,0.637028796715805,0.946978791516607,0.729291716686675,0.0250100040016006,0.0280112044817927
571,4e-04,0.578851484132644,0.0294842368961129,0.0373995451443776,0.519569452627294,0.638133515637999,0.949979991996799,0.744097639055622,0.0232092837134854,0.0268107242897159,0.518708340023699,0.636719636978002,0.950980392156863,0.737695078031212,0.0210084033613445,0.0280112044817927
